name,username,tweetid,time,tweets
NEW SHOUTOUT,Baqiyah_Khilafa,9554,3/25/2016 13:48,RT @WarMonitor: Liwa Shuhada Yarmouk captured Sahm al-Golan in #Daraa & now advancing into Hayt where clashes are ongoing on outskirts 
Rami,RamiAlLolah,9555,3/25/2016 13:54,@eldorar1 قديم الفيديو يا ناس وليس في تدمر 
Rami,RamiAlLolah,9556,3/25/2016 13:56,"@VivaRevolt No, they did not take the Citadel yet "
Abu Musab Al-Amreeki,alamreeki4,9557,3/25/2016 14:01,Hasbuna Allah wa ne'em Alwakil !! May Allah protect our brothers in #Palmyra https://twitter.com/account/suspended 
Rami,RamiAlLolah,9558,3/25/2016 14:01,#Peshmerga prominent officer General Jalel Hawwas was killed & 3 others in an IED attack in #Diyala province.. #Iraq https://twitter.com/HamidHadeed/status/713364163620376576 
Rami,RamiAlLolah,9559,3/25/2016 14:04,@Bartek_Kuberski Reports on the ground may kiss my ass @VivaRevolt 
Rami,RamiAlLolah,9560,3/25/2016 14:06,RT @TheRealBTL: #Syria: ISIS using ATGM near Deir Ez Zour airport. Say they hit a tank. https://twitter.com/BeyondTheLevant/status/713358123982069760 
Abu Musab Al-Amreeki,alamreeki4,9561,3/25/2016 14:11,He said VIDEO & I will add WATCH IT.. https://twitter.com/account/suspended 
الهنود الحمر كوكونة,Uncle_SamCoco,9562,3/25/2016 14:13,Where are those who were worried about Palmyra castle ? Are you sleeping @UNESCO ? #Save_Palmyra_and_his_people https://twitter.com/PalmyraRev1/status/713365935613149184 
الهنود الحمر كوكونة,Uncle_SamCoco,9563,3/25/2016 14:16,@lan_atharan Je pense qu'ils parlent de Abu Ala al-Afri 
Abu Ibn Taha,Abu_Ibn_Taha,9564,3/25/2016 14:17,Hit and sunk !!!! Thanks for your help #LNAF Allahu Akbar ! #IS #LIBYA https://www.youtube.com/watch?v=EU_Q5rxG7bg&feature=youtu.be 
Rami,RamiAlLolah,9565,3/25/2016 14:18,WHOA! #ISIS massive VBIED rocked #DeirEzzor air-base. Many SAA thugs reportedly killed & injured.. #Syria https://t.co/h1JDXNFhhG 
Rami,RamiAlLolah,9566,3/25/2016 14:21,@BrunFree I was sarcastic man.. loooool.. 
Rami,RamiAlLolah,9567,3/25/2016 14:24,"For your information; #Iraq|i defense ministry has also confirmed the death of #ISIS Second in Command ""Haji Imam"" in 13th of May 2015.. "
الهنود الحمر كوكونة,Uncle_SamCoco,9568,3/25/2016 14:29,@Serdariqritiya global radicalization loading .... 
Rami,RamiAlLolah,9569,3/25/2016 14:30,@IQsunni مبروك.. رجعلك حسابك؟ 
Rami,RamiAlLolah,9570,3/25/2016 14:35,#BreakingNews A double massive #ISIS VBIEDs attacked #Assad's army west #Palmyra now.. Reports of mass causalities.. #Syria 
الهنود الحمر كوكونة,Uncle_SamCoco,9571,3/25/2016 14:35,@lan_atharan en tous cas le numéro 2 c'est bien lui à voir donc 
NEW SHOUTOUT,Baqiyah_Khilafa,9572,3/25/2016 14:41,RT @RamiAlLolah: WHOA! #ISIS massive VBIED rocked #DeirEzzor air-base. Many SAA thugs reportedly killed & injured.. #Syria https://t.co/h1J… 
الهنود الحمر كوكونة,Uncle_SamCoco,9573,3/25/2016 14:43,I'm alone to notice that Jaish Al Fateh have launched 0 major operation just like Nusra ? Are they included in the cease fire ? 
NEW SHOUTOUT,Baqiyah_Khilafa,9574,3/25/2016 14:45,RT @Anak_Sabil10: Bismillahir Rahmanir Raheem Assalamo alaykom.. Back again! Support n Retweet me Fi sabilillah..😊😇🌹 
NEW SHOUTOUT,Baqiyah_Khilafa,9575,3/25/2016 14:45,RT @_b1vrnas1ha_: F⚙🗡🗡⚙⚔ n $U💣💣⚙RT 🌹🗡 @anak_sabil10 🗡 ⚙ur Ukhti 🌹@anak_sabil10 🌹@anak_sabil10 🌹🗡🌹 https://twitter.com/account/suspended 
NEW SHOUTOUT,Baqiyah_Khilafa,9576,3/25/2016 14:46,RT @RamiAlLolah: #BreakingNews A double massive #ISIS VBIEDs attacked #Assad's army west #Palmyra now.. Reports of mass causalities.. #Syria 
EPIC,EPlC24,9577,3/25/2016 14:46,RT @NusantarWitness: expect public outcry https://t.co/Yt3x1Y6l1p 
Abu Ibn Taha,Abu_Ibn_Taha,9578,3/25/2016 14:46,answering your question @Saad_Abu_Ziyad https://twitter.com/BabakTaghvaee/status/711319934521970693 
NEW SHOUTOUT,Baqiyah_Khilafa,9579,3/25/2016 14:47,RT @_b1vrnas1ha_: F⚙🗡🗡⚙⚔ n $U💣💣⚙RT 🌹🗡 @UmmLina111 🌹 ⚙ur Ukhti 🌹 @UmmLina111 🌹 @UmmLina111 🗡🌹 https://twitter.com/account/suspended 
NEW SHOUTOUT,Baqiyah_Khilafa,9580,3/25/2016 14:47,RT @_b1vrnas1ha_: F⚙🗡🗡⚙⚔ n $U💣💣⚙RT ⚔ @Abu26H7 ⚔ ⚙Ur Respected Akhi ⚔ @Abu26H7 ⚔ @Abu26H7 ⚔ 
الهنود الحمر كوكونة,Uncle_SamCoco,9581,3/25/2016 14:50,RT @LeParisien_77: Meaux : il crie « Vive Daech » devant le centre de recrutement de l’armée http://www.leparisien.fr/meaux-77100/meaux-il-crie-vive-daech-devant-le-centre-de-recrutement-de-l-armee-24-03-2016-5657689.php 
NEW SHOUTOUT,Baqiyah_Khilafa,9582,3/25/2016 14:50,RT @_jazmine_07_: Follow and support our brother ⚔@AdemDabiq⚔ 
The Caravan,Freedom_speech2,9583,3/25/2016 14:56,"RT @KhateebDimashqi: So, FSA ""New Syrian Army"" from Jordan, Russian specops/helicopters/airforce, shia militias, ""SAA"", US aircraft, all hi… "
EPIC,EPlC24,9584,3/25/2016 14:59,RT @scholarsofhaq1m: “Allah knows what is the best for you and when it’s best for you to have it.” 
EPIC,EPlC24,9585,3/25/2016 14:59,"RT @scholarsofhaq1m: “The whole world from its beginning until its end is not worth an hour of sadness, so what about the sadness of whole … "
EPIC,EPlC24,9586,3/25/2016 15:00,"RT @MEMRIReports: VIDEO: Pro-ISIS Jamaican Sheikh: Use Bullet, Not Ballot; All Homosexuals Must Be Killed http://www.memritv.org/clip/en/5405.htm https://t… "
NEW SHOUTOUT,Baqiyah_Khilafa,9587,3/25/2016 15:01,#IslamicState #WilayatAlKhayr (Aspects from the attack of sthe soldiers of Khilafah near #AlKhayr Military Airport https://justpaste.it/matar1 
Abu Ibn Taha,Abu_Ibn_Taha,9588,3/25/2016 15:03,next step : MISRATA !!! @Saad_Abu_Ziyad #lybia 
الهنود الحمر كوكونة,Uncle_SamCoco,9589,3/25/2016 15:05,@_Qariban lol 
الهنود الحمر كوكونة,Uncle_SamCoco,9590,3/25/2016 15:06,"RT @FreeEgyptPress: #Egypt's youngest prisoner : Sohaib Emad, tortured and not able to walk anymore in prison over 2 years https://t.co/fv… "
Abu Musab Al-Amreeki,alamreeki4,9591,3/25/2016 15:08,All of them against one small group of Muwahideen in #Palmyra ! Allah Akbar https://twitter.com/KhateebDimashqi/status/713375931126169601 
NEW SHOUTOUT,Baqiyah_Khilafa,9592,3/25/2016 15:08,دعم عاجلا ولا اجل @ghnimah2 @ghnimah2 
Abu Musab Al-Amreeki,alamreeki4,9593,3/25/2016 15:09,Ha ha https://twitter.com/Independent/status/713380255323566080 
Abu Musab Al-Amreeki,alamreeki4,9594,3/25/2016 15:10,"RT @wwayyf44rer: Reports Iraqi army shelling on #Fallujah today wounded a mother, but killed her unborn child "
Jazrawi_Joulan,Jazrawi_Joulan,9595,3/25/2016 15:13,Salam alaikum Duas for Islamic State today please 
Salahuddin Ayubi,mobi_ayubi,9596,3/25/2016 15:14,RT @bavagujar: کیا پاکستان سے کما کر عشر ایران بهجوانے والے شیعہ لیڈروں میں سے کسی نے ایران کی پاکستان میں دہشت گردی پر احتجاج کیا #GoBack… 
Jazrawi_Joulan,Jazrawi_Joulan,9597,3/25/2016 15:14,Shuhada Alyarmouk Liberation of Sahm Joulan from secualrist FSA and Alqaeda apostates after they fled to Hayt town https://twitter.com/account/suspended 
Salahuddin Ayubi,mobi_ayubi,9598,3/25/2016 15:15,"RT @markito0171: #Syria #Daraa #IS- offshoot ""Yarmouk Martyrs Brigade"" declare Hayt town to ""military zone"" http://wikimapia.org/#lang=de&lat=32.760933&lon=35.917225&z=14&m=b https:… "
Salahuddin Ayubi,mobi_ayubi,9599,3/25/2016 15:16,RT @Nidalgazaui: At least 15 #Iraqi Soldiers killed in Western #Anbar by several Explosions 
Salahuddin Ayubi,mobi_ayubi,9600,3/25/2016 15:16,RT @PalmyraPioneer: #Palmyra is still under the control of #ISIS. #SAA in its positions Without any progress. The Shelling is still contin… 
Jazrawi_Joulan,Jazrawi_Joulan,9601,3/25/2016 15:16,They declare Hayt a military zone and allow civilians until tomorrow maghrib time to leave and injured to receive treatment in Sahm Joulan 
Salahuddin Ayubi,mobi_ayubi,9602,3/25/2016 15:18,"Yes they started,now world aware,every time got sufferings in Europ etc they start spreading falsies https://t.co/34FPyKoV4M "
NEW SHOUTOUT,Baqiyah_Khilafa,9603,3/25/2016 15:19,RT @ghnimah2: #IslamicState #WilayatAlKhayr (Aspects from the attack of sthe soldiers of Khilafah near #AlKhayr Military Airport https://… 
Salahuddin Ayubi,mobi_ayubi,9604,3/25/2016 15:19,Hahaha 😉 and now US killed again after an year https://t.co/BxSaSykrQn 
Salahuddin Ayubi,mobi_ayubi,9605,3/25/2016 15:19,RT @RamiAlLolah: #Peshmerga prominent officer General Jalel Hawwas was killed & 3 others in an IED attack in #Diyala province.. #Iraq https… 
Salahuddin Ayubi,mobi_ayubi,9606,3/25/2016 15:21,"RT @MiddleEastEye: ISIS are still in control of Palmyra, according to new propaganda video http://www.middleeasteye.net/news/video-claims-show-group-still-control-palmyra-845289659#sthash.hAagPsxD.dpuf https://twitter.com/MiddleEastEye/status/713333801750040576/photo/1 "
Salahuddin Ayubi,mobi_ayubi,9607,3/25/2016 15:22,RT @Conflicts: BREAKING: US official says at least two Americans killed in #BrusselsAttacks - @AlArabiya_Eng 
Salahuddin Ayubi,mobi_ayubi,9608,3/25/2016 15:22,RT @Conflicts: Belgian authorities release photo of wanted #BrusselsAttacks suspect Naim al-Hamed. #Syria national. - @Joyce_Karam https:/… 
Jazrawi_Joulan,Jazrawi_Joulan,9609,3/25/2016 15:22,Islamic State Wilaya Alanbar Tour of Islamic State city of Rutba https://justpaste.it/sl9m https://twitter.com/account/suspended 
Salahuddin Ayubi,mobi_ayubi,9610,3/25/2016 15:22,RT @WorldConflictNe: #Latest Killed soldiers in convoy attack in Makhmor belonged to Iraqi Army 15th Division https://twitter.com/account/suspended 
Jazrawi_Joulan,Jazrawi_Joulan,9611,3/25/2016 15:23,US son of a bitch after he bumped into the soldiers of the khilafah in Belgium https://twitter.com/account/suspended 
Salahuddin Ayubi,mobi_ayubi,9612,3/25/2016 15:23,RT @WorldConflictNe: #Latest About 30 killed in Iraqi Army ranks in a bomb attack followed by intense clashes wid #IS in Western Anbar h… 
Abu Musab Al-Amreeki,alamreeki4,9613,3/25/2016 15:24,All these vehicles and all that man power got ambushed so bad by #IS for 9 minutes & All transferred to HELL #Iraq https://twitter.com/account/suspended 
Jazrawi_Joulan,Jazrawi_Joulan,9614,3/25/2016 15:24,Why is Asad so determined to capture Tadmur? He wants to connect deir alzour and secure it before rebels do Then will have raqqa besieged 
Abu Musab Al-Amreeki,alamreeki4,9615,3/25/2016 15:24,"RT @Turkish_Defence: #TAF has neutralized 71 usa proxy terrorists (#pkk) in Nusaybin town of Mardin city, in 12 days. #Turkey https://t.co/… "
Salahuddin Ayubi,mobi_ayubi,9616,3/25/2016 15:25,& what about the complete cities which asad and allies destroyed & the milions of people those suffered bcz of devil https://twitter.com/ejmalrai/status/713321839276244992 
Salahuddin Ayubi,mobi_ayubi,9617,3/25/2016 15:26,RT @RizwanSajid8: یہ اگ کے پجاری کبھی بهی امت مسلمہ کے خیر خواہ نہیں ہو سکتے #GoBackRouhani 
NEW SHOUTOUT,Baqiyah_Khilafa,9618,3/25/2016 15:26,@wre8s6kbo9k JazakAllah Khair Akhi 
Salahuddin Ayubi,mobi_ayubi,9619,3/25/2016 15:26,RT @bavagujar: بلوچستان میں دہشت گردی گودار کے مقابلے چاربہاه پاکستان میں فرقہ وارنہ فسادات اقوام متحده میں پاکستانئ سمندری حدود کی مخالف… 
Salahuddin Ayubi,mobi_ayubi,9620,3/25/2016 15:27,RT @IbnQitalll: #AQ Ansar Dine claimed bombings on vehicles belonging to MINUSMA forces in #Kidal and Malian soldiers in #Menaka. 
Jazrawi_Joulan,Jazrawi_Joulan,9621,3/25/2016 15:27,Islamic State Wilaya Halab 2 martyrdom ops by shamis eradicated apostate Syrian mercenaries in Touqli village https://twitter.com/account/suspended 
Jazrawi_Joulan,Jazrawi_Joulan,9622,3/25/2016 15:28,Asad owned paper Expert in Egypt now No credibility https://twitter.com/TheArabSource/status/713385599273553920 
Jazrawi_Joulan,Jazrawi_Joulan,9623,3/25/2016 15:29,"""US coaltlion troops morale are shaken We hear their conversations and they all just want to go home"" "
Jazrawi_Joulan,Jazrawi_Joulan,9624,3/25/2016 15:31,Make dua Tadmur becomes a Benghazi instead of falling 
Jazrawi_Joulan,Jazrawi_Joulan,9625,3/25/2016 15:32,Ex JN amir of ghouta and now of Badiya makes dua Asad destroyed at Tadmur and dua against Aloush group https://twitter.com/asseraaalsham/status/713376541489631233 
Jazrawi_Joulan,Jazrawi_Joulan,9626,3/25/2016 15:36,Situation in South west Dar3a Apostate FSA and alqaeda allies trapped in Hayt town No wonder galaxy fled Dar3a https://twitter.com/account/suspended 
Abu Musab Al-Amreeki,alamreeki4,9627,3/25/2016 15:37,Meet the Jews of Arabia = A'al-Salool = A'al-Saud https://twitter.com/account/suspended 
Jazrawi_Joulan,Jazrawi_Joulan,9628,3/25/2016 15:38,Life of JN leader abu mariya alniqabi Sadam fidain US debathification joins ISI Flees Iraq to Syria Flees dier alzour Flees dar3a Next? 
Abu Musab Al-Amreeki,alamreeki4,9629,3/25/2016 15:41,How many times they killed him ? Lol Don't they understand that those ppl LOOKING for that & Wishing that #Shahada https://twitter.com/mobi_ayubi/status/713384806403411968 
Jazrawi_Joulan,Jazrawi_Joulan,9630,3/25/2016 15:41,RT @Remy8289: Bismillah 
Jazrawi_Joulan,Jazrawi_Joulan,9631,3/25/2016 15:43,Beauty of Islamic State city Rutba https://twitter.com/account/suspended 
Abu Ibn Taha,Abu_Ibn_Taha,9632,3/25/2016 15:47,"Who ever Allah wants good for Him, He puts them to test ... "
Jazrawi_Joulan,Jazrawi_Joulan,9633,3/25/2016 15:51,Got a spa day tomorrow Lol 
NEW SHOUTOUT,Baqiyah_Khilafa,9634,3/25/2016 15:51,@abutariq038 Sina akhii alafu online hazipatikani 
Jazrawi_Joulan,Jazrawi_Joulan,9635,3/25/2016 15:51,Five years since the revolt against secular asad and they only control Idlib What a waste of 450000 deaths. https://twitter.com/account/suspended 
War BreakingNews,warrnews,9636,3/25/2016 15:52,RT @safa_tv: #كي_لا_ننسى يوم شمت شيعه #لبنان بجوع #مضايا علي خطاهم شمت #روافض #العراق بجوع #الفلوجة فصبر جميل. #الفلوجة_تقتل_جوعا https://t… 
The Caravan,Freedom_speech2,9637,3/25/2016 15:55,"RT @7layers_: Arab-armies are a joke; If it wasn't for the US & #Russia helping their dictator-puppets, #ISIS would have taking over the wh… "
Jazrawi_Joulan,Jazrawi_Joulan,9638,3/25/2016 15:56,Asad killed 400000 Syrians FSA kills Asad Syrians FSA and allies allow US to bomb Syrians Syrians are a disgraced nation No honour 
NEW SHOUTOUT,Baqiyah_Khilafa,9639,3/25/2016 15:57,@abutariq038 Ninazo napia zapatikana wng youtube 
The Caravan,Freedom_speech2,9640,3/25/2016 15:57,RT @Jazrawi_Joulan: Salam alaikum Duas for Islamic State today please 
الهنود الحمر كوكونة,Uncle_SamCoco,9641,3/25/2016 16:03,"@fasabrun_jameel @lan_atharan mieux vaut attendre , ils aiment ambiancer la galerie pour rien "
NEW SHOUTOUT,Baqiyah_Khilafa,9642,3/25/2016 16:06,"RT @jj_IIj: 📷|| Photo de Reda Kriket, le djihadiste arrêté à #Argenteuil #BrusselsAttacks #Bruxelles https://twitter.com/account/suspended "
War BreakingNews,warrnews,9643,3/25/2016 16:06,"RT @ggthhyygfdttg: هام : هلاك اللواء النصيري شعبان العوجا منذ قليل في #تدمر علي يد الدوله وهو قائد الفوج 64 (مدفعية) "" https://t.co/TWbVj… "
Jazrawi_Joulan,Jazrawi_Joulan,9644,3/25/2016 16:07,"""Whoever is born into Islam (Islamic State) is an Arab"" ""Whoever speaks Arabic is an Arab"" "
War BreakingNews,warrnews,9645,3/25/2016 16:07,"RT @halabinasser1: Mort du Gén. de Brigade Sha'ban Al-Oujeh, chef de la 64 ème Brigade d'Artillerie, à Palmyre #SAA #IS https://t.co/Cf2LmS… "
Jazrawi_Joulan,Jazrawi_Joulan,9646,3/25/2016 16:09,@HooodMz2 no don't be annoying 
NEW SHOUTOUT,Baqiyah_Khilafa,9647,3/25/2016 16:09,#AmaqAgency #IslamicState #WilayatDijlah 📰|Destruction of Hummers belonging to Iraqi forces in #Makhmur south-east o# Mosul 
Jazrawi_Joulan,Jazrawi_Joulan,9648,3/25/2016 16:09,Beautiful https://twitter.com/AFP/status/713396762522820608 
War BreakingNews,warrnews,9649,3/25/2016 16:11,"RT @AFP: #BREAKING Two Americans killed in Brussels attacks, others missing: State Dept "
EPIC,EPlC24,9650,3/25/2016 16:13,Imam Anwar al-Awlaki on Establishment of Islamic State of Iraq (2007) https://twitter.com/account/suspended 
EPIC,EPlC24,9651,3/25/2016 16:14,pig killed https://twitter.com/account/suspended 
NEW SHOUTOUT,Baqiyah_Khilafa,9652,3/25/2016 16:27,#أخبار_الخلافة #إصدارات_الخلافة #ولاية_نينوى #غزوة_بروكسل جزاء وفاقا https://t.co/tSOBclHOeX #Brussels 
Jazrawi_Joulan,Jazrawi_Joulan,9653,3/25/2016 16:33,"Islamic State Wilaya Ninawa Belgium ""An appropriate recompense"" https://t.co/YxKF0Cpd6p https://twitter.com/account/suspended "
Rami,RamiAlLolah,9654,3/25/2016 16:36,"Animated #Infographic Who is #ISIS Abu Ala al-Afri? Death rumors, when, where and reported by whom? #Syria #Iraq https://t.co/U3txHdson8 "
الهنود الحمر كوكونة,Uncle_SamCoco,9655,3/25/2016 16:36,"RT @infos140: 🔴PILLAGE PARIS Selon @metronews, 2 magasins Franprix ont été pillés par des jeunes dans le 19ème arrondissement https://t.co/… "
Abu Ibn Taha,Abu_Ibn_Taha,9656,3/25/2016 16:41,. @Saad_Abu_Ziyad at least our leaders never betrayed us ! @bm27_uragan @Uncle_SamCoco #Libya #AQIM https://twitter.com/account/suspended 
Jazrawi_Joulan,Jazrawi_Joulan,9657,3/25/2016 16:42,Islamic State dedicates bombing of Belgium as revenge for bombing of Mosul university https://twitter.com/account/suspended 
Rami,RamiAlLolah,9658,3/25/2016 16:42,Pro #Assad pages mourn General Shaban al-Awja Commander of SAA 64 artillery brigade killed by #ISIS #Palmyra #Syria https://t.co/OXWyspK2ui 
NEW SHOUTOUT,Baqiyah_Khilafa,9659,3/25/2016 16:43,#AmaqAgency #Breaking Syrian army soldier surrenders himself to Islamic State forces in #DeirEzzor city. 
الهنود الحمر كوكونة,Uncle_SamCoco,9660,3/25/2016 16:43,RT @RamiAlLolah: Pro #Assad pages mourn General Shaban al-Awja Commander of SAA 64 artillery brigade killed by #ISIS #Palmyra #Syria https:… 
Jazrawi_Joulan,Jazrawi_Joulan,9661,3/25/2016 16:51,"""Pour Allah"" "
Abu Ibn Taha,Abu_Ibn_Taha,9662,3/25/2016 16:52,RT @Baqiyah_Khilafa: #AmaqAgency #IslamicState #WilayatDijlah 📰|Destruction of Hummers belonging to Iraqi forces in #Makhmur south-east … 
الهنود الحمر كوكونة,Uncle_SamCoco,9663,3/25/2016 16:54,RT @MilitaryTimes: The Pentagon is planning to send more combat troops into Iraq http://www.militarytimes.com/story/military/2016/03/25/more-troops-likely-deploy-iraq-top-officer-says/82253250/?from=global&sessionKey=&autologin= 
Jazrawi_Joulan,Jazrawi_Joulan,9664,3/25/2016 16:54,Saleh Abdeslam refuses to cooperate Lol https://twitter.com/lemondelive/status/713408298331062273 
War BreakingNews,warrnews,9665,3/25/2016 16:55,RT @Jazrawi_Joulan: Saleh Abdeslam refuses to cooperate Lol https://twitter.com/lemondelive/status/713408298331062273 
Rami,RamiAlLolah,9666,3/25/2016 16:56,"#ISIS featured group of fighter praising #BrusselsAttacks: Abu Abdullah al-Baljiki, Abu Mujahid a-Baljiki #Belgium https://t.co/GZ4a68X24w "
Jazrawi_Joulan,Jazrawi_Joulan,9667,3/25/2016 16:59,@GeomrJoe propaganda 
Abu Musab Al-Amreeki,alamreeki4,9668,3/25/2016 17:01,"RT @RamiAlLolah: #ISIS featured group of fighter praising #BrusselsAttacks: Abu Abdullah al-Baljiki, Abu Mujahid a-Baljiki #Belgium https:/… "
NEW SHOUTOUT,Baqiyah_Khilafa,9669,3/25/2016 17:02,"""The two Armies that can Never Be defeated are the sincere Heart and the Righteour Dua."" ~Ibn Taymiyyah "
Jazrawi_Joulan,Jazrawi_Joulan,9670,3/25/2016 17:03,Any gym guys around 
NEW SHOUTOUT,Baqiyah_Khilafa,9671,3/25/2016 17:06,invasion @Ararraraar231 invasion @Ararraraar231 invasion @Ararraraar231 
Abu Musab Al-Amreeki,alamreeki4,9672,3/25/2016 17:09,And of course #PKK is not a terror group !!! Take it with a smile #Erdoğan Al-Murtad ! https://twitter.com/Terror_Monitor/status/713390981404430336 
Abu Musab Al-Amreeki,alamreeki4,9673,3/25/2016 17:12,"@nusaybasmile @mobi_ayubi Well, they killed him 3-4 times before. Allah knows better & if he is dead that's exactly what he wants #Shaheed "
NEW SHOUTOUT,Baqiyah_Khilafa,9674,3/25/2016 17:13,WHATEVER is not done by the permission of allah WILL NOT happen and what's not done for the sake of allah will not BENEFIT or remain ~ 
NEW SHOUTOUT,Baqiyah_Khilafa,9675,3/25/2016 17:14,Ibn Taymiyyah 
Jazrawi_Joulan,Jazrawi_Joulan,9676,3/25/2016 17:15,"Islamic State mujahid ""Our khilafah makes the whole world sleep with both eyes open"" "
Jazrawi_Joulan,Jazrawi_Joulan,9677,3/25/2016 17:18,#AmaqAgency Martyrdom op on Hashd Shi3i supporters in Husur area south of Baghdad 100 killed and injured https://twitter.com/account/suspended 
War BreakingNews,warrnews,9678,3/25/2016 17:21,RT @BassamJaara: شيوخ الفتنه لا يتوقفون عن اشعال الفتنه بين المجاهدين .. مصيرنا الفناء اذا لم يتوحد المجاهدون 
Abu Musab Al-Amreeki,alamreeki4,9679,3/25/2016 17:22,Major General Sha'aban Aloja #Assadregime got killed today in #Palmyra & he won a free ticket to Hell paid by #IS https://twitter.com/account/suspended 
الهنود الحمر كوكونة,Uncle_SamCoco,9680,3/25/2016 17:24,RT @RamiAlLolah: Western media promoted icon; sectarian #Iraq|i Shiite militant Abu Azrael promises to raise his flag on Kabaa #Saudi https… 
Abu Musab Al-Amreeki,alamreeki4,9681,3/25/2016 17:24,"RT @arisroussinos: British ISIS fighter survives Russian airstrike, calls pilot a ""prick"" https://t.co/wFRIXfR2II "
NEW SHOUTOUT,Baqiyah_Khilafa,9682,3/25/2016 17:26,RT @Ararraraar231: #ولاية_نينوى #غزوة_بروكسل الاصدار المرئي : جزاء وفاقا https://www.youtube.com/watch?v=QObjo3T3jTg https://t.co/qHK1AD6bvt https://t.co/s8g… 
Jazrawi_Joulan,Jazrawi_Joulan,9683,3/25/2016 17:28,Taliban spokesperson condemns the Brussels attack https://twitter.com/Alvizier/status/712893508873543680 
EPIC,EPlC24,9684,3/25/2016 17:28,"RT @Jazrawi_Joulan: Islamic State mujahid ""Our khilafah makes the whole world sleep with both eyes open"" "
NEW SHOUTOUT,Baqiyah_Khilafa,9685,3/25/2016 17:28,RT @Jazrawi_Joulan: #AmaqAgency Martyrdom op on Hashd Shi3i supporters in Husur area south of Baghdad 100 killed and injured https://t.co/D… 
الهنود الحمر كوكونة,Uncle_SamCoco,9686,3/25/2016 17:29,RT @Jerusalem_Post: Report: Jordan's king met Mossad chief to coordinate stances on Russian… http://www.jpost.com/Middle-East/Report-Jordanian-king-met-Mossad-chief-over-Russian-airstrikes-in-Syria-449208?utm_source=dlvr.it&utm_medium=twitter #MiddleEast https://t.… 
الهنود الحمر كوكونة,Uncle_SamCoco,9687,3/25/2016 17:29,RT @democracynow: IDF Soldier Arrested After Video Shows Execution of Palestinian http://www.democracynow.org/2016/3/25/headlines/idf_soldier_arrested_after_video_shows_execution_of_palestinian https://twitter.com/democracynow/status/713416446697684992/photo/1 
Jazrawi_Joulan,Jazrawi_Joulan,9688,3/25/2016 17:35,@leithfadel no nurses were executed you sadistic creature 
١٠Flames of Haqq,thefIamesofhaqq,9689,3/25/2016 17:37,The Filth of Nationalism and the Haqq of Jihad By Sh. Musa Cerantonio (Hafidhahullah) https://www.youtube.com/watch?v=9IFIjj7k_g8&feature=youtu.be 
Abu Ibn Taha,Abu_Ibn_Taha,9690,3/25/2016 17:37,RT @jisrtv: رغم الغارات الجويه المكثفه .. تنظيم الدوله يباغت قوات النظام ويستعيد عده مناطق في #تدمر http://www.jisrtv.com/أخبار-الجسر/سوري/رغم-الغارات-الجوية-المكثفة-تنظيم-الدولة-يباغت-قوات-النظام-ويستعيد-عدة-مناطق-في-تدمر.html https://t.co/zZ… 
Jazrawi_Joulan,Jazrawi_Joulan,9691,3/25/2016 17:39,Our presence must really make these kuffar burn We stop them from controlling the narrative https://twitter.com/account/suspended 
Jazrawi_Joulan,Jazrawi_Joulan,9692,3/25/2016 17:42,New fairy tale so western morons pick it up No such event occurred. https://twitter.com/leithfadel/status/713418661789192194 
Abu Musab Al-Amreeki,alamreeki4,9693,3/25/2016 17:45,"RT @UmmLina81: ASSALAMU ALAIKUM, BACK FROM SUSPENSION, FOLLOW & SHARE :) :) https://twitter.com/account/suspended "
Abu Musab Al-Amreeki,alamreeki4,9694,3/25/2016 17:46,RT @nusaybasmile: Oh my goodness please help me sister find her friends @UmmLina81 
Abu Musab Al-Amreeki,alamreeki4,9695,3/25/2016 17:47,RT @Sakker__: Video shows the bombing of Milk factory by the US-Coalition in #Mosul #ChristiansAndAtheistsAreTerrorists https://t.co/T67vdO… 
Abu Musab Al-Amreeki,alamreeki4,9696,3/25/2016 17:47,"RT @Sakker__: They bomb schools, universities, hospitals, markets, bridges, factories, infrastructure then wonder why are they being target… "
١٠Flames of Haqq,thefIamesofhaqq,9697,3/25/2016 17:47,"@Pasha_al_Iraqi maybe it doesn't work on my phone. Nvm, this another link is working. 😊 Jazak Allahu khair https://t.co/sjp7fhtTAs "
Abu Musab Al-Amreeki,alamreeki4,9698,3/25/2016 17:49,RT @MaV_7778: #ولاية_نينوى #غزوة_بروكسل جزاء وفاقا https://www.youtube.com/watch?v=QObjo3T3jTg https://t.co/53ZkjQ2eEa #Schaerbeek #Bruxelles https://t.co/B… 
١٠Flames of Haqq,thefIamesofhaqq,9699,3/25/2016 17:50,@SCREW_U_TWEETA @UK_CAGE we will never forget our sister Aafia Saddiqui. Allah knows best. 
Abu Musab Al-Amreeki,alamreeki4,9700,3/25/2016 17:50,"RT @1957_Tintin_: @RevolutionSyria: Assad regime is the embodiment, manufacturer & exporter of terrorism. #Syria #TerroristAssad https://t… "
NEW SHOUTOUT,Baqiyah_Khilafa,9701,3/25/2016 17:50,RT @ghnimah2: #Amaq #IslamicState #WilayatSouthBaghdad Martyrdom operation with explosive belt on popular mobilization militiamen #Haswah… 
Abu Musab Al-Amreeki,alamreeki4,9702,3/25/2016 17:53,RT @OutKufrLawz: At least 2 Americans were confirmed killed in #BrusselsAttacks walhamdulilah 
